typnam,stacknam,technonam
CAST_DotNet_ClassVBInstaller,Visual Basic,Visual Basic
CAST_DotNet_ClassVBServiceBase,Visual Basic,Visual Basic
CAST_DotNet_ClassVBServicedComponent,Visual Basic,Visual Basic
CAST_DotNet_ClassVBUserControl,Visual Basic,Visual Basic
CAST_DotNet_ClassVBWebService,Visual Basic,Visual Basic
CAST_DotNet_ClassVBWebServiceProxy,Visual Basic,Visual Basic
CAST_DotNet_ConfigurationFile,.NET,.NET
CAST_DotNet_ConstantCSharp,C#,C#
CAST_DotNet_ConstantExternal,.NET,.NET
CAST_DotNet_ConstantVB,Visual Basic,Visual Basic
CAST_DotNet_ConstructorCSharp,C#,C#
CAST_DotNet_ConstructorExternal,.NET,.NET
CAST_DotNet_ConstructorVB,Visual Basic,Visual Basic
CAST_DotNet_Control,.NET,.NET
CAST_DotNet_Controller_Action,.NET,.NET
CAST_DotNet_ConversionOperatorCSharp,C#,C#
CAST_DotNet_ConversionOperatorExternal,.NET,.NET
CAST_DotNet_ConversionOperatorVB,Visual Basic,Visual Basic
CAST_DotNet_CosmosDB_Collection,Azure CosmosDB,Azure CosmosDB
CAST_DotNet_CosmosDB_Database,Azure CosmosDB,Azure CosmosDB
CAST_DotNet_Couchbase_Bucket,Couchbase,Couchbase
CAST_DotNet_Couchbase_Cluster,Couchbase,Couchbase
CAST_DotNet_Couchbase_Collection,Couchbase,Couchbase
CAST_DotNet_Dapper_Entity,.NET,.NET
CAST_DotNet_Dapper_Entity_Operation,Dapper,Dapper
CAST_DotNet_Dapper_SQLQuery,.NET,.NET
CAST_DotNet_DataSetFile,.NET,.NET
CAST_DotNet_DelegateCSharp,C#,C#
CAST_DotNet_DelegateExternal,.NET,.NET
CAST_DotNet_DelegateVB,Visual Basic,Visual Basic
CAST_DotNet_DeleteOperation,.NET,.NET
CAST_DotNet_DestructorCSharp,C#,C#
CAST_DotNet_DestructorExternal,.NET,.NET
CAST_DotNet_DestructorVB,Visual Basic,Visual Basic
CAST_DotNet_Directory,.NET,.NET
CAST_DotNet_DynamicType,.NET,.NET
CAST_DotNet_DynamoDB_Client,AWS DynamoDB,AWS DynamoDB
CAST_DotNet_DynamoDB_Table,AWS DynamoDB,AWS DynamoDB
CAST_DotNet_Elasticsearch_Cluster,ElasticSearch,ElasticSearch
CAST_DotNet_Elasticsearch_Index,ElasticSearch,ElasticSearch
CAST_DotNet_EntLib_SQL_Query,.NET,.NET
CAST_DotNet_Entity,Entity Frameworks,Entity Frameworks
CAST_DotNet_Entity_Operation,Entity Frameworks,Entity Frameworks
CAST_DotNet_Entity_SQLQuery,Entity Frameworks,Entity Frameworks
CAST_DotNet_EnumerationCSharp,C#,C#
CAST_DotNet_EnumerationExternal,.NET,.NET
CAST_DotNet_EnumerationItemCSharp,C#,C#
CAST_DotNet_EnumerationItemExternal,.NET,.NET
CAST_DotNet_EnumerationItemVB,Visual Basic,Visual Basic
CAST_DotNet_EnumerationVB,Visual Basic,Visual Basic
CAST_DotNet_EventAddExternal,.NET,.NET
CAST_DotNet_EventAddonCSharp,C#,C#
CAST_DotNet_EventAddonVB,Visual Basic,Visual Basic
CAST_DotNet_EventCSharp,C#,C#
CAST_DotNet_EventExternal,.NET,.NET
CAST_DotNet_EventRaiseVB,Visual Basic,Visual Basic
CAST_DotNet_EventRemoveExternal,.NET,.NET
CAST_DotNet_EventRemoveonCSharp,C#,C#
CAST_DotNet_EventRemoveonVB,Visual Basic,Visual Basic
CAST_DotNet_EventVB,Visual Basic,Visual Basic
CAST_DotNet_Executable,.NET,.NET
CAST_DotNet_FieldCSharp,C#,C#
CAST_DotNet_FieldCSharpCustomControl,C#,C#
CAST_DotNet_FieldCSharpServerControl,C#,C#
CAST_DotNet_FieldExternal,.NET,.NET
CAST_DotNet_FieldExternalCustomControl,ASP.NET,ASP.NET
CAST_DotNet_FieldExternalServerControl,.NET,.NET
CAST_DotNet_FieldVB,Visual Basic,Visual Basic
CAST_DotNet_FieldVBCustomControl,Visual Basic,Visual Basic
CAST_DotNet_FieldVBServerControl,Visual Basic,Visual Basic
CAST_DotNet_FileBrowser,.NET,.NET
CAST_DotNet_GCP_Bigtable_Table,Google SDK for .NET,Google SDK for .NET
CAST_DotNet_GCP_CloudStorage_Bucket,Google SDK for .NET,Google SDK for .NET
CAST_DotNet_GCP_PubSub_Publisher,Google SDK for .NET,Google SDK for .NET
CAST_DotNet_GCP_PubSub_Receiver,Google SDK for .NET,Google SDK for .NET
CAST_DotNet_GCP_PubSub_Subscription,Google SDK for .NET,Google SDK for .NET
CAST_DotNet_GCP_PubSub_Unknown_Publisher,Google SDK for .NET,Google SDK for .NET
CAST_DotNet_GCP_Unknown_CloudStorage_Bucket,Google SDK for .NET,Google SDK for .NET
CAST_DotNet_GCP_Unknown_PubSub_Receiver,Google SDK for .NET,Google SDK for .NET
CAST_DotNet_GenericClassCSharp,C#,C#
CAST_DotNet_GenericClassExternal,.NET,.NET
CAST_DotNet_GenericClassVB,Visual Basic,Visual Basic
CAST_DotNet_GenericDelegateCSharp,C#,C#
CAST_DotNet_GenericDelegateExternal,.NET,.NET
CAST_DotNet_GenericDelegateVB,Visual Basic,Visual Basic
CAST_DotNet_GenericInterfaceCSharp,C#,C#
CAST_DotNet_GenericInterfaceExternal,.NET,.NET
CAST_DotNet_GenericInterfaceVB,Visual Basic,Visual Basic
CAST_DotNet_GenericMethodCSharp,C#,C#
CAST_DotNet_GenericMethodExternal,.NET,.NET
CAST_DotNet_GenericMethodVB,Visual Basic,Visual Basic
CAST_DotNet_GenericStructureCSharp,C#,C#
CAST_DotNet_GenericStructureExternal,.NET,.NET
CAST_DotNet_GenericStructureVB,Visual Basic,Visual Basic
CAST_DotNet_GetOperation,.NET,.NET
CAST_DotNet_GlobalNamespace,.NET,.NET
CAST_DotNet_HtcFile,.NET,.NET
CAST_DotNet_HtmFile,.NET,.NET
CAST_DotNet_HtmlFile,.NET,.NET
CAST_DotNet_IndexerCSharp,C#,C#
CAST_DotNet_IndexerExternal,.NET,.NET
CAST_DotNet_IndexerGetterCSharp,C#,C#
CAST_DotNet_IndexerGetterExternal,.NET,.NET
CAST_DotNet_IndexerGetterVB,Visual Basic,Visual Basic
CAST_DotNet_IndexerSetterCSharp,C#,C#
CAST_DotNet_IndexerSetterExternal,.NET,.NET
CAST_DotNet_IndexerSetterVB,Visual Basic,Visual Basic
CAST_DotNet_IndexerVB,Visual Basic,Visual Basic
CAST_DotNet_InstantiatedGenericClassCSharp,C#,C#
CAST_DotNet_InstantiatedGenericClassExternal,.NET,.NET
CAST_DotNet_InstantiatedGenericClassVB,Visual Basic,Visual Basic
CAST_DotNet_InstantiatedGenericDelegateCSharp,C#,C#
CAST_DotNet_InstantiatedGenericDelegateExternal,.NET,.NET
CAST_DotNet_InstantiatedGenericDelegateVB,Visual Basic,Visual Basic
CAST_DotNet_InstantiatedGenericInterfaceCSharp,C#,C#
CAST_DotNet_InstantiatedGenericInterfaceExternal,.NET,.NET
CAST_DotNet_InstantiatedGenericInterfaceVB,Visual Basic,Visual Basic
CAST_DotNet_InstantiatedGenericMethodCSharp,C#,C#
CAST_DotNet_InstantiatedGenericMethodExternal,.NET,.NET
CAST_DotNet_InstantiatedGenericMethodVB,Visual Basic,Visual Basic
CAST_DotNet_InstantiatedGenericStructureCSharp,C#,C#
CAST_DotNet_InstantiatedGenericStructureExternal,.NET,.NET
CAST_DotNet_InstantiatedGenericStructureVB,Visual Basic,Visual Basic
CAST_DotNet_InterfaceCSharp,C#,C#
CAST_DotNet_InterfaceExternal,.NET,.NET
CAST_DotNet_InterfaceVB,Visual Basic,Visual Basic
CAST_DotNet_JavaScriptFile,Javascript,Javascript
CAST_DotNet_Kafka_Publisher,Apache Kafka,Apache Kafka
CAST_DotNet_Kafka_Receiver,Apache Kafka,Apache Kafka
CAST_DotNet_Kafka_Unknown_Publisher,Apache Kafka,Apache Kafka
CAST_DotNet_Kafka_Unknown_Receiver,Apache Kafka,Apache Kafka
CAST_DotNet_Lucene_Index,.NET,.NET
CAST_DotNet_MasterFile,.NET,.NET
CAST_DotNet_Memcached_Connection,Memcached,Memcached
CAST_DotNet_Memcached_Data,Memcached,Memcached
CAST_DotNet_MethodCSharp,C#,C#
CAST_DotNet_MethodExternal,.NET,.NET
CAST_DotNet_MethodPrototype,.NET,.NET
CAST_DotNet_MethodVB,Visual Basic,Visual Basic
CAST_DotNet_MissingTable_Procedure,.NET,.NET
CAST_DotNet_MissingTable_Schema,.NET,.NET
CAST_DotNet_MissingTable_Table,.NET,.NET
CAST_DotNet_ModuleVB,Visual Basic,Visual Basic
CAST_DotNet_MongoDB_Collection,MongoDB,MongoDB
CAST_DotNet_MongoDB_Connection,MongoDB,MongoDB
CAST_DotNet_MongoDB_Database,MongoDB,MongoDB
CAST_DotNet_NHibernate_Entity,.NET,.NET
CAST_DotNet_NHibernate_Entity_Operation,NHibernate SDK for .NET,NHibernate SDK for .NET
CAST_DotNet_NHibernate_HQLQuery,.NET,.NET
CAST_DotNet_NHibernate_SQLQuery,.NET,.NET
CAST_DotNet_NamespaceDotNet,.NET,.NET
CAST_DotNet_ODataClient_DeleteHttpRequestService,Microsoft OData,Microsoft OData
CAST_DotNet_ODataClient_GetHttpRequestService,Microsoft OData,Microsoft OData
CAST_DotNet_PatchOperation,ASP.NET MVC,ASP.NET MVC
CAST_DotNet_PostOperation,.NET,.NET
CAST_DotNet_ProjectReferences,.NET,.NET
CAST_DotNet_PropertyCSharp,C#,C#
CAST_DotNet_PropertyExternal,.NET,.NET
CAST_DotNet_PropertyGetterCSharp,C#,C#
CAST_DotNet_PropertyGetterExternal,.NET,.NET
CAST_DotNet_PropertyGetterVB,Visual Basic,Visual Basic
CAST_DotNet_PropertySetterCSharp,C#,C#
CAST_DotNet_PropertySetterExternal,.NET,.NET
CAST_DotNet_PropertySetterVB,Visual Basic,Visual Basic
CAST_DotNet_PropertyVB,Visual Basic,Visual Basic
CAST_DotNet_PutOperation,.NET,.NET
CAST_DotNet_Redis_Collection,Redis,Redis
CAST_DotNet_Redis_Connection,Redis,Redis
CAST_DotNet_SOAP_Proxy,.NET,.NET
CAST_DotNet_SOAP_Server,.NET,.NET
CAST_DotNet_SettingsFile,.NET,.NET
CAST_DotNet_SkinControlType,.NET,.NET
CAST_DotNet_SkinFile,.NET,.NET
CAST_DotNet_SourceFile,.NET,.NET
CAST_DotNet_StructureCSharp,C#,C#
CAST_DotNet_StructureExternal,.NET,.NET
CAST_DotNet_StructureVB,Visual Basic,Visual Basic
CAST_DotNet_TypeParameterCSharp,C#,C#
CAST_DotNet_TypeParameterExternal,.NET,.NET
CAST_DotNet_TypeParameterVB,Visual Basic,Visual Basic
CAST_DotNet_UnaryOperatorCSharp,C#,C#
CAST_DotNet_UnaryOperatorExternal,.NET,.NET
CAST_DotNet_UnaryOperatorVB,Visual Basic,Visual Basic
CAST_DotNet_Unknown_CosmosDB_Collection,Azure CosmosDB,Azure CosmosDB
CAST_DotNet_Unknown_CosmosDB_Database,Azure CosmosDB,Azure CosmosDB
CAST_DotNet_Unknown_Couchbase_Bucket,Couchbase,Couchbase
CAST_DotNet_Unknown_Couchbase_Cluster,CouchDB,CouchDB
CAST_DotNet_Unknown_Couchbase_Collection,Couchbase,Couchbase
CAST_DotNet_Unknown_DynamoDB_Client,AWS DynamoDB,AWS DynamoDB
CAST_DotNet_Unknown_DynamoDB_Table,AWS DynamoDB,AWS DynamoDB
CAST_DotNet_Unknown_Elasticsearch_Index,ElasticSearch,ElasticSearch
CAST_DotNet_Unknown_GCP_Bigtable_Table,Google SDK for .NET,Google SDK for .NET
CAST_DotNet_Unknown_Lucene_Index,.NET,.NET
CAST_DotNet_Unknown_Memcached_Connection,Memcached,Memcached
CAST_DotNet_Unknown_Memcached_Data,Memcached,Memcached
CAST_DotNet_Unknown_MongoDB_Collection,MongoDB,MongoDB
CAST_DotNet_Unknown_MongoDB_Connection,MongoDB,MongoDB
CAST_DotNet_Unknown_MongoDB_Database,MongoDB,MongoDB
CAST_DotNet_Unknown_Redis_Collection,Redis,Redis
CAST_DotNet_Unknown_Redis_Connection,Redis,Redis
CAST_DotNet_VBNetFile,.NET,.NET
CAST_DotNet_VBScriptFile,.NET,.NET
CAST_DotNet_XamlFile,Xamarin,Xamarin
CAST_DotNet_gRPC_Method,gRPC for .NET,gRPC for .NET
CAST_Dotnet_ADO_SqlQuery,.NET,.NET
CAST_Dotnet_Service_CallToDelete,.NET,.NET
CAST_Dotnet_Service_CallToGet,.NET,.NET
CAST_Dotnet_Service_CallToPatch,.NET,.NET
CAST_Dotnet_Service_CallToPost,.NET,.NET
CAST_Dotnet_Service_CallToPut,.NET,.NET
CAST_EAD4J_Operation,Java,Java
CAST_Forms_Alert,Oracle Forms,Oracle Forms
CAST_Forms_Alert_Tab,Oracle Forms,Oracle Forms
CAST_Forms_AttachedLibrary,Oracle Forms,Oracle Forms
CAST_Forms_Canvas,Oracle Forms,Oracle Forms
CAST_Forms_Canvas_Tab,Oracle Forms,Oracle Forms
CAST_Forms_DataBlock,Oracle Forms,Oracle Forms
CAST_Forms_DataBlockItem,Oracle Forms,Oracle Forms
CAST_Forms_DataBlockItem_Tab,Oracle Forms,Oracle Forms
CAST_Forms_DataBlock_Relation,Oracle Forms,Oracle Forms
CAST_Forms_DataBlock_Tab,Oracle Forms,Oracle Forms
CAST_Forms_Editor,Oracle Forms,Oracle Forms
CAST_Forms_Editor_Tab,Oracle Forms,Oracle Forms
CAST_Forms_Function,Oracle Forms,Oracle Forms
CAST_Forms_Function_Tab,Oracle Forms,Oracle Forms
CAST_Forms_Graphics,Oracle Forms,Oracle Forms
CAST_Forms_Graphics_Tab,Oracle Forms,Oracle Forms
CAST_Forms_LOV,Oracle Forms,Oracle Forms
CAST_Forms_LOV_Tab,Oracle Forms,Oracle Forms
CAST_Forms_Menu,Oracle Forms,Oracle Forms
CAST_Forms_MenuItem,Oracle Forms,Oracle Forms
CAST_Forms_MenuItem_Tab,Oracle Forms,Oracle Forms
CAST_Forms_MenuModule,Oracle Forms,Oracle Forms
CAST_Forms_Menu_Tab,Oracle Forms,Oracle Forms
CAST_Forms_Module,Oracle Forms,Oracle Forms
CAST_Forms_ModuleParameter,Oracle Forms,Oracle Forms
CAST_Forms_ModuleParameter_Tab,Oracle Forms,Oracle Forms
CAST_Forms_ObjectGroup,Oracle Forms,Oracle Forms
CAST_Forms_ObjectGroup_Tab,Oracle Forms,Oracle Forms
CAST_Forms_ObjectLibrary,Oracle Forms,Oracle Forms
CAST_Forms_ObjectLibraryTab,Oracle Forms,Oracle Forms
CAST_Forms_Package,Oracle Forms,Oracle Forms
CAST_Forms_PackageBody,Oracle Forms,Oracle Forms
CAST_Forms_PackageBody_Tab,Oracle Forms,Oracle Forms
CAST_Forms_Package_Tab,Oracle Forms,Oracle Forms
CAST_Forms_PlsqlModule,Oracle Forms,Oracle Forms
CAST_Forms_PopupMenu,Oracle Forms,Oracle Forms
CAST_Forms_PopupMenuItem,Oracle Forms,Oracle Forms
CAST_Forms_PrivateFunction,Oracle Forms,Oracle Forms
CAST_Forms_PrivateFunction_Tab,Oracle Forms,Oracle Forms
CAST_Forms_PrivateProcedure,Oracle Forms,Oracle Forms
CAST_Forms_PrivateProcedure_Tab,Oracle Forms,Oracle Forms
CAST_Forms_Procedure,Oracle Forms,Oracle Forms
CAST_Forms_Procedure_Tab,Oracle Forms,Oracle Forms
CAST_Forms_PropertyClass,Oracle Forms,Oracle Forms
CAST_Forms_PropertyClass_Tab,Oracle Forms,Oracle Forms
CAST_Forms_RecordGroup,Oracle Forms,Oracle Forms
CAST_Forms_RecordGroup_Tab,Oracle Forms,Oracle Forms
CAST_Forms_Trigger,Oracle Forms,Oracle Forms
CAST_Forms_Trigger_Tab,Oracle Forms,Oracle Forms
CAST_Forms_VisualAttributes,Oracle Forms,Oracle Forms
CAST_Forms_VisualAttributes_Tab,Oracle Forms,Oracle Forms
CAST_Forms_Window,Oracle Forms,Oracle Forms
CAST_Forms_Window_Tab,Oracle Forms,Oracle Forms
CAST_GWT_Activity,Google GWT,Google GWT
CAST_GWT_DeleteResourceService,Google GWT,Google GWT
CAST_GWT_EventHandler,Google GWT,Google GWT
CAST_GWT_GetResourceService,Google GWT,Google GWT
CAST_GWT_Module,Google GWT,Google GWT
CAST_GWT_PostResourceService,Google GWT,Google GWT
CAST_GWT_PutResourceService,Google GWT,Google GWT
CAST_GWT_RemoteOperation,Google GWT,Google GWT
CAST_GWT_RemoteResourceService,Google GWT,Google GWT
CAST_GWT_View,Google GWT,Google GWT
CAST_HTML5_ASPX_Content,HTML,HTML
CAST_HTML5_ASP_Content,HTML,HTML
CAST_HTML5_AppletClassReference,Javascript,Javascript
CAST_HTML5_BeanMethodReference,Java,Java
CAST_HTML5_CSHTML_Content,HTML,HTML
CAST_HTML5_CSS_SourceCode,HTML Templates,HTML Templates
CAST_HTML5_CSS_SourceCode_Fragment,HTML Templates,HTML Templates
CAST_HTML5_DWR_CallTo_Method,Direct Web Remoting,Direct Web Remoting
CAST_HTML5_DeleteHttpRequestService,Javascript,Javascript
CAST_HTML5_DeleteXMLHttpRequestService,Javascript,Javascript
CAST_HTML5_External_Libraries,HTML,HTML
CAST_HTML5_GetEventSourceService,Javascript,Javascript
CAST_HTML5_GetHttpRequestService,Javascript,Javascript
CAST_HTML5_GetXMLHttpRequestService,Javascript,Javascript
CAST_HTML5_HTC_Content,HTML,HTML
CAST_HTML5_HTML_Fragment,HTML,HTML
CAST_HTML5_JEE_Class_Import,Java Server Pages,Java Server Pages
CAST_HTML5_JEE_Method_Call,Java Server Pages,Java Server Pages
CAST_HTML5_JEE_Scoped_Bean_Access,Java Server Pages,Java Server Pages
CAST_HTML5_JEE_Servlet_Mapping_Access,Java Server Pages,Java Server Pages
CAST_HTML5_JEE_Struts_Action_Access,Apache Struts,Apache Struts
CAST_HTML5_JSP_Content,Java Server Pages,Java Server Pages
CAST_HTML5_JSX_SourceCode,Javascript,Javascript
CAST_HTML5_Jade_SourceCode,Jade,Jade
CAST_HTML5_JavaScript_Class,Javascript,Javascript
CAST_HTML5_JavaScript_Constructor,Javascript,Javascript
CAST_HTML5_JavaScript_Function,Javascript,Javascript
CAST_HTML5_JavaScript_Initialisation,Javascript,Javascript
CAST_HTML5_JavaScript_Method,Javascript,Javascript
CAST_HTML5_JavaScript_SourceCode,Javascript,Javascript
CAST_HTML5_JavaScript_SourceCode_Fragment,Javascript,Javascript
CAST_HTML5_Knockout_ModelFunction,Javascript,Javascript
CAST_HTML5_Knockout_View,Javascript,Javascript
CAST_HTML5_PostHttpRequestService,Javascript,Javascript
CAST_HTML5_PostXMLHttpRequestService,Javascript,Javascript
CAST_HTML5_Pug_SourceCode,pug,pug
CAST_HTML5_PutHttpRequestService,Javascript,Javascript
CAST_HTML5_Razor_Controller_Method_Call,ASP.NET MVC,ASP.NET MVC
CAST_HTML5_Razor_Controller_Method_Get,ASP.NET MVC,ASP.NET MVC
CAST_HTML5_Razor_Controller_Method_Post,ASP.NET MVC,ASP.NET MVC
CAST_HTML5_Razor_DeleteService,.NET,.NET
CAST_HTML5_Razor_GetService,ASP.NET MVC,ASP.NET MVC
CAST_HTML5_Razor_PostService,ASP.NET MVC,ASP.NET MVC
CAST_HTML5_SourceCode,HTML,HTML
CAST_HTML5_UpdateXMLHttpRequestService,Javascript,Javascript
CAST_HTML5_WebSocketService,Javascript,Javascript
CAST_HTML_Event,HTML,HTML
CAST_HYBRIS_DeleteHttpRequestService,SAP Hybris,SAP Hybris
CAST_HYBRIS_GetHttpRequestService,SAP Hybris,SAP Hybris
CAST_HYBRIS_PostHttpRequestService,Java,Java
CAST_HYBRIS_PutHttpRequestService,Java,Java
CAST_IBMMQ_Java_QueueCall,Java,Java
CAST_IBMMQ_Java_QueueReceive,Java,Java
CAST_IBMMQ_Java_TopicCall,Java,Java
CAST_IBMMQ_Java_TopicReceive,Java,Java
CAST_IBMMQ_Java_Unknown_QueueCall,Java,Java
CAST_IBMMQ_Java_Unknown_QueueReceive,Java,Java
CAST_IBMMQ_Java_Unknown_TopicCall,Java,Java
CAST_IBMMQ_Java_Unknown_TopicReceive,Java,Java
CAST_IBMMQ_Python_QueueCall,Python,Python
CAST_IBMMQ_Python_QueueReceive,Python,Python
CAST_IMS_AlternateProgramControlBlock,IBM IMS (Transaction),IBM IMS (Transaction)
CAST_IMS_AnalyzedFile,IBM IMS,IBM IMS
CAST_IMS_AnalyzedProgramSpecificationBlock,IBM IMS,IBM IMS
CAST_IMS_AnalyzedSegment,IBM IMS,IBM IMS
CAST_IMS_DatabaseProgramControlBlock,IBM IMS (DL1),IBM IMS (DL1)
CAST_IMS_DatabasePrototype,IBM IMS (DL1),IBM IMS (DL1)
CAST_IMS_FilePrototype,IBM IMS,IBM IMS
CAST_IMS_Folder,IBM IMS,IBM IMS
CAST_IMS_GSAMProgramControlBlock,IBM IMS,IBM IMS
CAST_IMS_MessageFormatService,IBM IMS (MFS),IBM IMS (MFS)
CAST_IMS_MessageInputDescriptor,IBM IMS (MFS),IBM IMS (MFS)
CAST_IMS_MessageOutputDescriptor,IBM IMS (MFS),IBM IMS (MFS)
CAST_IMS_ProgramControlBlockPrototype,IBM IMS,IBM IMS
CAST_IMS_ProgramSpecificationBlockPrototype,IBM IMS,IBM IMS
CAST_IMS_SavedDatabase,IBM IMS (DL1),IBM IMS (DL1)
CAST_IMS_SegmentPrototype,IBM IMS,IBM IMS
CAST_IMS_Transaction,IBM IMS (Transaction),IBM IMS (Transaction)
CAST_IMS_TransactionFile,IBM IMS (Transaction),IBM IMS (Transaction)
CAST_IOS_ApplicationObject,iOS Mobile,iOS Mobile
CAST_J2EE_HTML5_Applet,Java,Java
CAST_J2EE_HTML5_JavaScript_SourceCode_Fragment,Javascript,Javascript
CAST_JAVA_JDBC_SQLQuery,Java,Java
CAST_JAVA_JDBI_SQLQuery,Java,Java
CAST_JAVA_JOOQ_SQLQuery,Java,Java
CAST_JAVA_SQLQuery,Java,Java
CAST_JAXRS_DeleteOperation,JAX-WS,JAX-WS
CAST_JAXRS_GetOperation,JAX-WS,JAX-WS
CAST_JAXRS_GetResourceService,JAX-WS,JAX-WS
CAST_JAXRS_Port,JAX-WS,JAX-WS
CAST_JAXRS_PostOperation,JAX-WS,JAX-WS
CAST_JAXRS_PutOperation,JAX-WS,JAX-WS
CAST_JAXRS_Service,JAX-WS,JAX-WS
CAST_JCL_AnalyzedIncludedFile,IBM z/OS JCL,IBM z/OS JCL
CAST_JCL_CatalogedJob,IBM z/OS JCL,IBM z/OS JCL
CAST_JCL_CatalogedJobPrototype,IBM z/OS JCL,IBM z/OS JCL
CAST_JCL_CatalogedProcedure,IBM z/OS JCL,IBM z/OS JCL
CAST_JCL_Dataset,IBM z/OS JCL,IBM z/OS JCL
CAST_JCL_Directory,IBM z/OS JCL,IBM z/OS JCL
CAST_JCL_IncludedFilePrototype,IBM z/OS JCL,IBM z/OS JCL
CAST_JCL_Index,IBM z/OS JCL,IBM z/OS JCL
CAST_JCL_InstreamProcedure,IBM z/OS JCL,IBM z/OS JCL
CAST_JCL_JCLToJava,IBM z/OS JCL,IBM z/OS JCL
CAST_JCL_MissingTable_Procedure,IBM z/OS JCL,IBM z/OS JCL
CAST_JCL_MissingTable_Schema,IBM z/OS JCL,IBM z/OS JCL
CAST_JCL_MissingTable_Table,IBM z/OS JCL,IBM z/OS JCL
CAST_JCL_ProcedurePrototype,IBM z/OS JCL,IBM z/OS JCL
CAST_JCL_ResolvedDataset,IBM z/OS JCL,IBM z/OS JCL
CAST_JCL_RootDirectory,IBM z/OS JCL,IBM z/OS JCL
CAST_JCL_SQLQuery,IBM z/OS JCL,IBM z/OS JCL
CAST_JCL_Step,IBM z/OS JCL,IBM z/OS JCL
CAST_JCL_UtilityProcedure,IBM z/OS JCL,IBM z/OS JCL
CAST_JEE_Annotation_file,Java Core,Java Core
CAST_JEE_DWR_Method,Direct Web Remoting,Direct Web Remoting
CAST_JEE_SINGLETON,Java,Java
CAST_JEE_SpringBeanProperty,Spring,Spring
CAST_JEE_Spring_Batch_Job,Spring Batch,Spring Batch
CAST_JEE_Spring_Batch_Step,Spring Batch,Spring Batch
CAST_JEE_Struts2_ConfigurationFile,Apache Struts,Apache Struts
CAST_JEE_StrutsAction,Apache Struts,Apache Struts
CAST_JEE_StrutsFilter,Apache Struts,Apache Struts
CAST_JEE_StrutsInterceptor,Apache Struts,Apache Struts
CAST_JEE_StrutsInterceptorStack,Apache Struts,Apache Struts
CAST_JEE_StrutsPackage,Apache Struts,Apache Struts
CAST_JEE_StrutsResult,Apache Struts,Apache Struts
CAST_JEE_StrutsValidator,Apache Struts,Apache Struts
CAST_JEE_VALIDATION_FORM,Java,Java
CAST_JEE_VALIDATION_FORM_FIELD,Java,Java
CAST_JFace_EventHandler,Java Swing,Java Swing
CAST_JFace_UI,Java Swing,Java Swing
CAST_JMS_Java_QueueCall,Java,Java
CAST_JMS_Java_QueueReceive,Java,Java
CAST_JMS_Java_TopicCall,Java,Java
CAST_JMS_Java_TopicReceive,Java,Java
CAST_JMS_Java_Unknown_QueueCall,Java,Java
CAST_JMS_Java_Unknown_QueueReceive,Java,Java
CAST_JMS_Java_Unknown_TopicCall,Java,Java
CAST_JMS_Java_Unknown_TopicReceive,Java,Java
CAST_JQuery_DeleteResourceService,jQuery,jQuery
CAST_JQuery_GetResourceService,jQuery,jQuery
CAST_JQuery_PostResourceService,jQuery,jQuery
CAST_JQuery_PutResourceService,jQuery,jQuery
CAST_JQuery_Selector,jQuery,jQuery
CAST_Java2Program_GeneralCall,Java,Java
CAST_Java2Program_JarProgram,Java,Java
CAST_Java2Program_JavaCall,Java,Java
CAST_Java_AnnotationType,Java,Java
CAST_Java_AnnotationTypeMethod,Java,Java
CAST_Java_Apachelucene_Index,Java,Java
CAST_Java_Applet,Java,Java
CAST_Java_CallTo_AWS_Lambda,AWS SDK for Java,AWS SDK for Java
CAST_Java_CallTo_AWS_Unkown_Lambda,AWS SDK for Java,AWS SDK for Java
CAST_Java_CallTo_Azure_Function,Azure SDK for Java,Azure SDK for Java
CAST_Java_CallTo_Azure_Unknown_Function,Azure SDK for Java,Azure SDK for Java
CAST_Java_CallTo_gRPC,Java,Java
CAST_Java_Cassandra_CQLQuery,Apache Cassandra,Apache Cassandra
CAST_Java_Cassandra_Index,Apache Cassandra,Apache Cassandra
CAST_Java_Cassandra_Operation,Apache Cassandra,Apache Cassandra
CAST_Java_Cassandra_PrimaryKey,Apache Cassandra,Apache Cassandra
CAST_Java_Cassandra_Schema,Apache Cassandra,Apache Cassandra
CAST_Java_Cassandra_Table,Apache Cassandra,Apache Cassandra
CAST_Java_Cassandra_TableColumn,Apache Cassandra,Apache Cassandra
CAST_Java_CosmosDB_Collection,Azure CosmosDB,Azure CosmosDB
CAST_Java_CosmosDB_Database,Azure CosmosDB,Azure CosmosDB
CAST_Java_CouchDB_Collection,CouchDB,CouchDB
CAST_Java_CouchDB_Connection,CouchDB,CouchDB
CAST_Java_CouchDB_Database,CouchDB,CouchDB
CAST_Java_Couchbase_Bucket,Couchbase,Couchbase
CAST_Java_Couchbase_Cluster,Couchbase,Couchbase
CAST_Java_Couchbase_Collection,Couchbase,Couchbase
CAST_Java_Couchbase_NewCollection,Couchbase,Couchbase
CAST_Java_DynamoDB_Client,AWS DynamoDB,AWS DynamoDB
CAST_Java_DynamoDB_Table,AWS DynamoDB,AWS DynamoDB
CAST_Java_Elasticsearch_Cluster,ElasticSearch,ElasticSearch
CAST_Java_Elasticsearch_Index,ElasticSearch,ElasticSearch
CAST_Java_Freemarker_CallToFTL,Java,Java
CAST_Java_Freemarker_FTLParameter,Java,Java
