internalName,color
CAST_DotNet_Redis_Collection,"rgb(231, 27, 27)"
CAST_DotNet_Unknown_Redis_Collection,"rgb(231, 27, 27)"
CAST_DotNet_Unknown_Redis_Connection,"rgb(231, 27, 27)"
CAST_DotNet_Couchbase_Collection,"rgb(219, 29, 29)"
CAST_DotNet_Unknown_Couchbase_Collection,"rgb(219, 29, 29)"
CAST_DotNet_Lucene_Index,"rgb(148, 0, 255)"
CAST_DotNet_Unknown_Lucene_Index,"rgb(148, 0, 255)"
CAST_Java_Apachelucene_Index,"rgb(176, 114, 1)"
CAST_Java_Unknown_Apachelucene_Index,"rgb(176, 114, 1)"
CAST_Java_Couchbase_Collection,"rgb(219, 29, 29)"
CAST_Java_Unknown_Couchbase_Collection,"rgb(219, 29, 29)"
CAST_Java_Couchbase_NewCollection,"rgb(219, 29, 29)"
CAST_Java_Unknown_Couchbase_NewCollection,"rgb(219, 29, 29)"
CAST_Java_Unknown_MongoDB_Connection,"rgb(11, 178, 11)"
CAST_Java_Unknown_Elasticsearch_Index,"rgb(229, 198, 16)"
CAST_Java_MongoDB_Connection,"rgb(11, 178, 11)"
CAST_Java_MongoDB_Collection,"rgb(11, 178, 11)"
CAST_Java_MongoDB_Database,"rgb(11, 178, 11)"
CAST_Java_MarkLogic_Database,"rgb(231, 27, 27)"
CAST_Java_MarkLogic_Collection,"rgb(231, 27, 27)"
CAST_Java_Unknown_MongoDB_Collection,"rgb(11, 178, 11)"
CAST_Java_Unknown_MarkLogic_Collection,"rgb(231, 27, 27)"
CAST_Java_Unknown_MongoDB_Database,"rgb(11, 178, 11)"
CAST_Java_Unknown_MarkLogic_Database,"rgb(231, 27, 27)"
CAST_Java_Unknown_Elasticsearch_Cluster,"rgb(229, 198, 16)"
CAST_Java_Elasticsearch_Cluster,"rgb(229, 198, 16)"
CAST_Java_Elasticsearch_Index,"rgb(229, 198, 16)"
CAST_Java_Unknown_Memcached_Connection,"rgb(12, 136, 65)"
CAST_Java_Unknown_Memcached_Data,"rgb(12, 136, 65)"
CAST_Java_CouchDB_Connection,"rgb(219, 29, 29)"
CAST_Java_CouchDB_Collection,"rgb(219, 29, 29)"
CAST_Java_CouchDB_Database,"rgb(219, 29, 29)"
CAST_Java_Unknown_CouchDB_Connection,"rgb(219, 29, 29)"
CAST_Java_Unknown_CouchDB_Collection,"rgb(219, 29, 29)"
CAST_Java_Unknown_CouchDB_Database,"rgb(219, 29, 29)"
CAST_Java_DynamoDB_Client,"rgb(221, 149, 5)"
CAST_Java_DynamoDB_Table,"rgb(221, 149, 5)"
CAST_Java_Unknown_DynamoDB_Client,"rgb(221, 149, 5)"
CAST_Java_Unknown_DynamoDB_Table,"rgb(221, 149, 5)"
CAST_Java_Couchbase_Cluster,"rgb(219, 29, 29)"
CAST_Java_Couchbase_Bucket,"rgb(219, 29, 29)"
CAST_Java_Unknown_Couchbase_Cluster,"rgb(219, 29, 29)"
CAST_Java_Unknown_Couchbase_Bucket,"rgb(219, 29, 29)"
CAST_Java_Redis_Connection,"rgb(231, 27, 27)"
CAST_Java_Redis_Collection,"rgb(231, 27, 27)"
CAST_Java_Unknown_Redis_Connection,"rgb(231, 27, 27)"
CAST_Java_Unknown_Redis_Collection,"rgb(231, 27, 27)"
CAST_Java_CosmosDB_Database,"rgb(8, 144, 198)"
CAST_Java_CosmosDB_Collection,"rgb(8, 144, 198)"
CAST_Java_Unknown_CosmosDB_Database,"rgb(8, 144, 198)"
CAST_Java_Unknown_CosmosDB_Collection,"rgb(8, 144, 198)"
CAST_Java_Memcached_Connection,"rgb(12, 136, 65)"
CAST_Java_Memcached_Data,"rgb(12, 136, 65)"
CAST_DotNet_MongoDB_Connection,"rgb(11, 178, 11)"
CAST_DotNet_MongoDB_Database,"rgb(11, 178, 11)"
CAST_DotNet_Unknown_MongoDB_Collection,"rgb(11, 178, 11)"
CAST_DotNet_Unknown_MongoDB_Database,"rgb(11, 178, 11)"
CAST_DotNet_MongoDB_Collection,"rgb(11, 178, 11)"
CAST_DotNet_Unknown_MongoDB_Connection,"rgb(11, 178, 11)"
CAST_DotNet_DynamoDB_Client,"rgb(221, 149, 5)"
CAST_DotNet_DynamoDB_Table,"rgb(221, 149, 5)"
CAST_DotNet_Unknown_DynamoDB_Client,"rgb(221, 149, 5)"
CAST_DotNet_Unknown_DynamoDB_Table,"rgb(221, 149, 5)"
CAST_DotNet_CosmosDB_Database,"rgb(8, 144, 198)"
CAST_DotNet_CosmosDB_Collection,"rgb(8, 144, 198)"
CAST_DotNet_Unknown_CosmosDB_Database,"rgb(8, 144, 198)"
CAST_DotNet_Unknown_CosmosDB_Collection,"rgb(8, 144, 198)"
CAST_DotNet_Couchbase_Cluster,"rgb(219, 29, 29)"
CAST_DotNet_Couchbase_Bucket,"rgb(219, 29, 29)"
CAST_DotNet_Unknown_Couchbase_Cluster,"rgb(219, 29, 29)"
CAST_DotNet_Unknown_Couchbase_Bucket,"rgb(219, 29, 29)"
CAST_DotNet_Memcached_Connection,"rgb(12, 136, 65)"
CAST_DotNet_Memcached_Data,"rgb(12, 136, 65)"
CAST_DotNet_Unknown_Memcached_Data,"rgb(12, 136, 65)"
CAST_DotNet_Unknown_Memcached_Connection,"rgb(12, 136, 65)"
CAST_Birt_Report,"rgb(116, 15, 192)"
CAST_Birt_Dashboard,"rgb(116, 15, 192)"
CAST_Birt_Dataset,"rgb(116, 15, 192)"
CAST_Birt_Library,"rgb(116, 15, 192)"
CAST_Birt_Query,"rgb(116, 15, 192)"
CAST_Birt_Gadget,"rgb(116, 15, 192)"
CAST_Birt_CsvAccess,"rgb(116, 15, 192)"
CAST_Birt_Report_Call,"rgb(116, 15, 192)"
CAST_Birt_Data_Set,"rgb(116, 15, 192)"
CAST_Birt_Component,"rgb(116, 15, 192)"
CAST_Birt_Cube,"rgb(116, 15, 192)"
CAST_Birt_Template,"rgb(116, 15, 192)"
CAST_CQL_Cassandra_Schema,"rgb(227, 36, 0)"
CAST_CQL_Cassandra_Table,"rgb(227, 36, 0)"
CAST_CQL_Cassandra_TableColumn,"rgb(227, 36, 0)"
CAST_CQL_Cassandra_View,"rgb(227, 36, 0)"
CAST_CQL_Cassandra_PrimaryKey,"rgb(91, 188, 31)"
CAST_CQL_Cassandra_Index,"rgb(91, 188, 31)"
CAST_CQL_Cassandra_Trigger,"rgb(91, 188, 31)"
CAST_CQL_Cassandra_Function,"rgb(91, 188, 31)"
CAST_Batch_Job,"rgb(154, 36, 79)"
CAST_Batch_Step,"rgb(154, 36, 79)"
CAST_ApacheCamel_Route,"rgb(255, 106, 0)"
CAST_ApacheCamel_RouteCall,"rgb(255, 106, 0)"
CAST_ApacheCamel_HTTP_GetOperation,"rgb(255, 106, 0)"
CAST_ApacheCamel_HTTP_PutOperation,"rgb(255, 106, 0)"
CAST_ApacheCamel_HTTP_PostOperation,"rgb(255, 106, 0)"
CAST_ApacheCamel_HTTP_DeleteOperation,"rgb(255, 106, 0)"
CAST_ApacheCamel_HTTP_AnyOperation,"rgb(255, 106, 0)"
CAST_ApacheCamel_DatabaseQuery,"rgb(255, 106, 0)"
CAST_ApacheCamel_BeanCall,"rgb(255, 106, 0)"
CAST_ApacheCamel_ProcessCall,"rgb(255, 106, 0)"
CAST_ApacheCamel_JMS_QueueReceive,"rgb(255, 106, 0)"
CAST_ApacheCamel_JMS_QueueCall,"rgb(255, 106, 0)"
CAST_ApacheCamel_ActiveMQ_QueueCall,"rgb(255, 106, 0)"
CAST_ApacheCamel_ActiveMQ_Queue_Receive,"rgb(255, 106, 0)"
CAST_ApacheCamel_IBM_QueueCall,"rgb(255, 106, 0)"
CAST_ApacheCamel_IBM_QueueReceive,"rgb(255, 106, 0)"
CAST_ApacheCamel_Unknown_JMS_QueueReceive,"rgb(255, 106, 0)"
CAST_ApacheCamel_Unknown_JMS_QueueCall,"rgb(255, 106, 0)"
CAST_ApacheCamel_Unknown_IBM_QueueReceive,"rgb(255, 106, 0)"
CAST_ApacheCamel_Unknown_IBM_QueueCall,"rgb(255, 106, 0)"
CAST_ApacheCamel_Unknown_ActiveMQ_QueueReceive,"rgb(255, 106, 0)"
CAST_ApacheCamel_Unknown_ActiveMQ_QueueCall,"rgb(255, 106, 0)"
CAST_ApacheCamel_File,"rgb(255, 106, 0)"
CAST_ApacheCamel_FileCall,"rgb(255, 106, 0)"
CAST_ApacheCamel_Kafka_TopicCall,"rgb(255, 106, 0)"
CAST_ApacheCamel_Kafka_TopicReceive,"rgb(255, 106, 0)"
CAST_ApacheCamel_Unknown_Kafka_TopicReceive,"rgb(255, 106, 0)"
CAST_ApacheCamel_Unknown_Kafka_TopicCall,"rgb(255, 106, 0)"
CAST_ApacheCamel_RabbitMQ_TopicCall,"rgb(255, 106, 0)"
CAST_ApacheCamel_RabbitMQ_TopicReceive,"rgb(255, 106, 0)"
CAST_ApacheCamel_Unknown_RabbitMQ_TopicReceive,"rgb(255, 106, 0)"
CAST_ApacheCamel_Unknown_RabbitMQ_TopicCall,"rgb(255, 106, 0)"
CAST_JMS_Java_QueueCall,"rgb(176, 114, 1)"
CAST_JMS_Java_QueueReceive,"rgb(176, 114, 1)"
CAST_JMS_Java_TopicCall,"rgb(176, 114, 1)"
CAST_JMS_Java_TopicReceive,"rgb(176, 114, 1)"
CAST_JMS_Java_Unknown_QueueCall,"rgb(176, 114, 1)"
CAST_JMS_Java_Unknown_QueueReceive,"rgb(176, 114, 1)"
CAST_JMS_Java_Unknown_TopicCall,"rgb(176, 114, 1)"
CAST_JMS_Java_Unknown_TopicReceive,"rgb(176, 114, 1)"
CAST_AWSJava_SQS_Receiver,"rgb(0, 0, 0)"
CAST_AWSJava_SQS_Publisher,"rgb(0, 0, 0)"
CAST_AWSJava_SQS_Unknown_Receiver,"rgb(0, 0, 0)"
CAST_AWSJava_SQS_Unknown_Publisher,"rgb(0, 0, 0)"
CAST_IBMMQ_Java_Unknown_QueueCall,"rgb(176, 114, 1)"
CAST_IBMMQ_Java_Unknown_QueueReceive,"rgb(176, 114, 1)"
CAST_IBMMQ_Java_TopicCall,"rgb(176, 114, 1)"
CAST_IBMMQ_Java_TopicReceive,"rgb(176, 114, 1)"
CAST_IBMMQ_Java_Unknown_TopicCall,"rgb(176, 114, 1)"
CAST_IBMMQ_Java_Unknown_TopicReceive,"rgb(176, 114, 1)"
CAST_RabbitMQ_Java_Unknown_Exchange,"rgb(176, 114, 1)"
CAST_RabbitMQ_Java_Unknown_Queue,"rgb(176, 114, 1)"
CAST_MYBATIS_DOTNET_SQLNAMEDQUERY,"rgb(148, 0, 255)"
Eztprogram,"rgb(229, 25, 83)"
Easyfile,"rgb(229, 25, 83)"
Easyproc,"rgb(229, 25, 83)"
Easymacro,"rgb(229, 25, 83)"
Easyreport,"rgb(229, 25, 83)"
Unknown_JCL_Dataset,"rgb(62, 74, 148)"
CTLprogram,"rgb(75, 144, 226)"
Custom_JCL_ProgramPrototype,"rgb(62, 74, 148)"
NDMProcessCard,"rgb(75, 144, 226)"
Spring_BatchModule,"rgb(102, 156, 53)"
Spring_BatchJob,"rgb(102, 156, 53)"
Spring_BatchStep,"rgb(102, 156, 53)"
ASMZOSProgram,"rgb(110, 76, 1)"
CallTo_program,"rgb(110, 76, 1)"
ASM_MACRO,"rgb(110, 76, 1)"
Rexxprogram,"rgb(182, 20, 66)"
Rexxfile,"rgb(182, 20, 66)"
Rexxfunction,"rgb(182, 20, 66)"
Rexxprocedure,"rgb(182, 20, 66)"
Unknown_Rexxprogram,"rgb(182, 20, 66)"
