id,typnam,familyicon,genericicon,typdsc
1020562,CAST_AzureDotNet_ServiceBus_Publisher,QueueCall,QueueCall,DotNet Azure Service Bus Publisher
1020563,CAST_AzureDotNet_Unknown_ServiceBus_Publisher,QueueCall,QueueCallGrey,DotNet Azure Unknown Service Bus Publisher
1020564,CAST_AzureDotNet_ServiceBus_Receiver,QueueReceive,QueueReceive,DotNet Azure Service Bus Receiver
1020565,CAST_AzureDotNet_Unknown_ServiceBus_Receiver,QueueReceive,QueueReceiveGrey,DotNet Azure Unknown Service Bus Receiver
1020566,CAST_HTML5_Knockout_View,UIView,UIView,HTML5 Knockout view
1020567,CAST_HTML5_Knockout_ModelFunction,DataBlock,DataModel,HTML5 Knockout Model function
1020569,CAST_NodeJS_Azure_Function,AzureFunction,AzureFunction,NodeJS Azure Function
1020570,CAST_NodeJS_Call_to_Azure_Function,AzureFunctionInvoke,AzureFunctionInvoke,NodeJS Call to Azure Function
1020571,CAST_NodeJS_Call_to_Unknown_Azure_Function,AzureFunctionInvoke,AzureFunctionInvokeGrey,NodeJS Call to Unknown Azure Function
1020572,CAST_AzureJava_Function,AzureFunction,AzureFunction,Java Azure Function
1020573,CAST_AzureJava_Unknown_Function,AzureFunction,AzureFunctionGrey,Java Azure Unknown Function
1020574,CAST_Java_CallTo_Azure_Function,AzureFunctionInvoke,AzureFunctionInvoke,Java Call to Azure Function
1020575,CAST_Java_CallTo_Azure_Unknown_Function,AzureFunctionInvoke,AzureFunctionInvokeGrey,Java Call to Azure Unknown Function
1020576,CAST_AzureJava_GetOperation,ResourceServiceGet,ResourceServiceGet,Java Azure Get Operation
1020577,CAST_AzureJava_PostOperation,ResourceServicePost,ResourceServicePost,Java Azure Post Operation
1020578,CAST_AzureJava_PutOperation,ResourceServicePut,ResourceServicePut,Java Azure Put Operation
1020579,CAST_AzureJava_DeleteOperation,ResourceServiceDelete,ResourceServiceDelete,Java Azure Delete Operation
1020580,CAST_AzureDotNet_Function,AzureFunction,AzureFunction,DotNet Azure Function
1020581,CAST_AzureDotNet_Unknown_Function,AzureFunction,AzureFunctionGrey,DotNet Azure Unknown Function
1020582,CAST_NodeJS_GCP_Bigtable_Table,Table,Table,NodeJS GCP Bigtable table
1020583,CAST_NodeJS_GCP_Unknown_Bigtable_Table,Table,UnresolvedTable,NodeJS GCP Unknown Bigtable table
1020584,CAST_DotNet_CallTo_Azure_Function,AzureFunctionInvoke,AzureFunctionInvoke,DotNet Call to Azure Function
1020585,CAST_DotNet_CallTo_Azure_Unknown_Function,AzureFunctionInvoke,AzureFunctionInvokeGrey,DotNet Call to Azure Unknown Function
1020588,CAST_AzureJava_AnyOperation,WebService,WebService,Java Azure Any Operation
1020589,CAST_AzureDotNet_GetOperation,ResourceServiceGet,ResourceServiceGet,DotNet Azure Get Operation
1020590,CAST_AzureDotNet_PostOperation,ResourceServicePost,ResourceServicePost,DotNet Azure Post Operation
1020591,CAST_AzureDotNet_PutOperation,ResourceServicePut,ResourceServicePut,DotNet Azure Put Operation
1020592,CAST_AzureDotNet_DeleteOperation,ResourceServiceDelete,ResourceServiceDelete,DotNet Azure Delete Operation
1020593,CAST_AzureDotNet_AnyOperation,WebService,WebService,DotNet Azure Any Operation
1020596,CAST_AzureDotNet_WebJobs,AzureFunction,AzureFunction,DotNet Azure WebJobs
1020597,CAST_DotNet_CallTo_Azure_WebJobs,AzureFunctionInvoke,AzureFunctionInvoke,DotNet Call to Azure WebJobs
1020598,CAST_DotNet_CallTo_Azure_Unknown_WebJobs,AzureFunctionInvoke,AzureFunctionInvokeGrey,DotNet Call to Azure Unknown WebJobs
1020599,CAST_AzureJava_EventHub_Publisher,QueueCall,QueueCall,Java Azure Event Hub Publisher
1020600,CAST_AzureJava_Unknown_EventHub_Publisher,QueueCall,QueueCallGrey,Java Azure Unknown Event Hub Publisher
1020601,CAST_AzureJava_EventHub_Receiver,QueueReceive,QueueReceive,Java Azure Event Hub Receiver
1020602,CAST_AzureJava_Unknown_EventHub_Receiver,QueueReceive,QueueReceiveGrey,Java Azure Unknown Event Hub Receiver
1020603,CAST_NodeJS_GCP_CloudStorage_Bucket,Bucket,S3Bucket,NodeJS GCP Cloud Storage Bucket
1020604,CAST_NodeJS_GCP_Unknown_CloudStorage_Bucket,Bucket,S3BucketGrey,NodeJS GCP Unknown Cloud Storage Bucket
1020605,CAST_AzureDotNet_EventHub_Publisher,QueueCall,QueueCall,DotNet Azure Event Hub Publisher
1020606,CAST_AzureDotNet_Unknown_EventHub_Publisher,QueueCall,QueueCallGrey,DotNet Azure Unknown Event Hub Publisher
1020607,CAST_AzureDotNet_EventHub_Receiver,QueueReceive,QueueReceive,DotNet Azure Event Hub Receiver
1020608,CAST_AzureDotNet_Unknown_EventHub_Receiver,QueueReceive,QueueReceiveGrey,DotNet Azure Unknown Event Hub Receiver
1020609,CAST_AzureDotNet_SignalR_CallTo_Hub_Method,CallToSignalR,CallToSignalRBlue,DotNet Azure SignalR Call to Hub Method
1020610,CAST_AzureDotNet_SignalR_CallTo_Unknown_Hub_Method,CallToSignalR,CallToSignalRGrey,DotNet Azure SignalR Call to Unknown Hub Method
1020611,CAST_AzureDotNet_SignalR_Hub_Method,SignalR,SignalRBlue,DotNet Azure SignalR Hub Method
1020612,CAST_AzureDotNet_Unknown_SignalR_Hub_Method,SignalR,SignalRGrey,DotNet Azure Unknown SignalR Hub Method
1020615,CAST_NodeJS_GCP_PubSub_Publisher,QueueCall,QueueCall,NodeJS GCP Pub/Sub Publisher
1020616,CAST_NodeJS_GCP_Unknown_PubSub_Publisher,QueueCall,QueueCallGrey,NodeJS GCP Unknown Pub/Sub Publisher
1020617,CAST_NodeJS_GCP_PubSub_Subscription,Queue,Queue,NodeJS GCP Pub/Sub Subscription
1020618,CAST_NodeJS_GCP_Unknown_PubSub_Subscription,Queue,Queue,NodeJS GCP Unknown Pub/Sub Subscription
1020619,CAST_NodeJS_GCP_PubSub_Receiver,QueueReceive,QueueReceive,NodeJS GCP Pub/Sub Receiver
1020620,CAST_NodeJS_GCP_Unknown_PubSub_Receiver,QueueReceive,QueueReceiveGrey,NodeJS GCP Unknown Pub/Sub Receiver
1020621,CAST_NodeJS_Azure_EventHub_Publisher,QueueCall,QueueCall,NodeJS Azure Event Hub Publisher
1020622,CAST_NodeJS_Azure_Unknown_EventHub_Publisher,QueueCall,QueueCallGrey,NodeJS Azure Unknown Event Hub Publisher
1020623,CAST_NodeJS_Azure_EventHub_Receiver,QueueReceive,QueueReceive,NodeJS Azure Event Hub Receiver
1020624,CAST_NodeJS_Azure_Unknown_EventHub_Receiver,QueueReceive,QueueReceiveGrey,NodeJS Azure Unknown Event Hub Receiver
1020629,CAST_ReactJS_Function_Component,Package,Module,ReactJS Function Component
1020630,CAST_AzureJava_SignalR_CallTo_Hub_Method,CallToSignalR,CallToSignalRBlue,Java Azure SignalR Call to Hub Method
1020631,CAST_AzureJava_SignalR_CallTo_Unknown_Hub_Method,CallToSignalR,CallToSignalRGrey,Java Azure SignalR Call to Unknown Hub Method
1020632,CAST_NodeJS_Azure_CallTo_Hub_Method,CallToSignalR,CallToSignalRBlue,NodeJS SignalR Call to Hub Method
1020633,CAST_NodeJS_Azure_CallTo_Unknown_Hub_Method,CallToSignalR,CallToSignalRGrey,NodeJS SignalR Call to Unknown Hub Method
1020635,CAST_NodeJS_SignalR_Hub_Method,SignalR,SignalRBlue,NodeJS SignalR Hub Method
1020636,CAST_NodeJS_Azure_GetOperation,ResourceServiceGet,ResourceServiceGet,NodeJS Azure Get Operation
1020637,CAST_NodeJS_Azure_PostOperation,ResourceServicePost,ResourceServicePost,NodeJS Azure Post Operation
1020638,CAST_NodeJS_Azure_PutOperation,ResourceServicePut,ResourceServicePut,NodeJS Azure Put Operation
1020639,CAST_NodeJS_Azure_DeleteOperation,ResourceServiceDelete,ResourceServiceDelete,NodeJS Azure Delete Operation
1020640,CAST_NodeJS_Azure_AnyOperation,WebService,WebService,NodeJS Azure Any Operation
1020641,CAST_HTML5_External_Libraries,Package,Package,HTML5 external libraries
1020642,CAST_NodeJS_gRPC_Method,WebService,WebService,NodeJS gRPC service method
1020643,CAST_NodeJS_CallTo_gRPC,WebService,WebService,NodeJS call to gRPC service method
1020644,CAST_HTML5_DWR_CallTo_Method,CallToProgram,CallToProgram,DWR CallTo Method
1020645,CAST_ReduxJS_ReducerHandler,,,ReduxJS handler
1020647,CAST_HTML5_Handlebars_SourceCode,,,Handlebars Source Code
1020648,CAST_HTML5_SourceCode_Fragment,,,HTML Source Code Fragment
1021006,CAST_Python_SourceCode,File,File_Python,Python Module
1021007,CAST_Python_Class,Class,Class,Python class
1021008,CAST_Python_Method,Function,TabMethod,Python method
1021009,CAST_Python_Script,File,File_Script,Python main
1021010,CAST_Python_GetRequestsService,ResourceServiceGet,ResourceServiceGet,Python GET requests service
1021011,CAST_Python_PostRequestsService,ResourceServicePost,ResourceServicePost,Python POST requests service
1021012,CAST_Python_PutRequestsService,ResourceServicePut,ResourceServicePut,Python PUT requests service
1021013,CAST_Python_DeleteRequestsService,ResourceServiceDelete,ResourceServiceDelete,Python DELETE requests service
1021014,CAST_Python_GetHttplibService,ResourceServiceGet,ResourceServiceGet,Python GET httplib service
1021015,CAST_Python_PostHttplibService,ResourceServicePost,ResourceServicePost,Python POST httplib service
1021016,CAST_Python_PutHttplibService,ResourceServicePut,ResourceServicePut,Python PUT httplib service
1021017,CAST_Python_DeleteHttplibService,ResourceServiceDelete,ResourceServiceDelete,Python DELETE httplib service
1021018,CAST_Python_GetHttplib2Service,ResourceServiceGet,ResourceServiceGet,Python GET httplib2 service
1021019,CAST_Python_PostHttplib2Service,ResourceServicePost,ResourceServicePost,Python POST httplib2 service
1021020,CAST_Python_PutHttplib2Service,ResourceServicePut,ResourceServicePut,Python PUT httplib2 service
1021021,CAST_Python_DeleteHttplib2Service,ResourceServiceDelete,ResourceServiceDelete,Python DELETE httplib2 service
1021022,CAST_Python_GetAiohttpService,ResourceServiceGet,ResourceServiceGet,Python GET aiohttp service
1021023,CAST_Python_PostAiohttpService,ResourceServicePost,ResourceServicePost,Python POST aiohttp service
1021024,CAST_Python_PutAiohttpService,ResourceServicePut,ResourceServicePut,Python PUT aiohttp service
1021025,CAST_Python_DeleteAiohttpService,ResourceServiceDelete,ResourceServiceDelete,Python DELETE aiohttp service
1021026,CAST_Python_GetUrllibService,ResourceServiceGet,ResourceServiceGet,Python GET urllib service
1021027,CAST_Python_PostUrllibService,ResourceServicePost,ResourceServicePost,Python POST urllib service
1021029,CAST_Python_GetUrllib2Service,ResourceServiceGet,ResourceServiceGet,Python GET urllib2 service
1021030,CAST_Python_PostUrllib2Service,ResourceServicePost,ResourceServicePost,Python POST urllib2 service
1021032,CAST_Python_Flask_GetOperation,ResourceServiceGet,ResourceServiceGet,Python Flask Web Service GET operation
1021033,CAST_Python_Flask_PostOperation,ResourceServicePost,ResourceServicePost,Python Flask Web Service POST operation
1021034,CAST_Python_Flask_PutOperation,ResourceServicePut,ResourceServicePut,Python Flask Web Service PUT operation
1021035,CAST_Python_Flask_DeleteOperation,ResourceServiceDelete,ResourceServiceDelete,Python Flask Web Service DELETE operation
1021036,CAST_Python_External_Library,Folder,FolderDarkBlue,Python external library
1021037,CAST_Python_PutUrllibService,ResourceServicePut,ResourceServicePut,Python PUT urllib service
1021038,CAST_Python_DeleteUrllibService,ResourceServiceDelete,ResourceServiceDelete,Python DELETE urllib service
1021039,CAST_Python_Aiohttp_GetOperation,ResourceServiceGet,ResourceServiceGet,Python Aiohttp Web Service GET operation
1021040,CAST_Python_Aiohttp_PostOperation,ResourceServicePost,ResourceServicePost,Python Aiohttp Web Service POST operation
1021041,CAST_Python_Aiohttp_PutOperation,ResourceServicePut,ResourceServicePut,Python Aiohttp Web Service PUT operation
1021042,CAST_Python_Aiohttp_DeleteOperation,ResourceServiceDelete,ResourceServiceDelete,Python Aiohttp Web Service DELETE operation
1021044,CAST_RabbitMQ_Python_QueueCall,QueueCall,QueueCall,RabbitMQ Python QueueCall
1021045,CAST_RabbitMQ_Python_QueueReceive,QueueReceive,QueueReceive,RabbitMQ Python QueueReceive
1021046,CAST_ActiveMQ_Python_QueueCall,QueueCall,QueueCall,ActiveMQ Python QueueCall
1021047,CAST_ActiveMQ_Python_QueueReceive,QueueReceive,QueueReceive,Active Python QueueReceive
1021050,CAST_Python_JavaCall,CallToJavaProgram,CallToJavaProgram,Python Call to Java Program
1021051,CAST_Python_GeneralCall,CallToProgram,CallToProgram,Python Call to Generic Program
1021052,CAST_Python_Query,SQLNamedQuery,SQLNamedQuery,Python Query
1021053,CAST_Python_ORM_Mapping,SQLNamedQuery,SQLNamedQuery,Python ORM Mapping
1021054,CAST_Python_File_Query,SQLNamedQuery,SQLNamedQuery,Python File Query
1021060,CAST_Python_AWS_Lambda,AWSLambdaFunction,AWSLambdaFunction,Python AWS Lambda Function
1021061,CAST_Python_AWS_Lambda_Function_GET,ResourceServiceGet,ResourceServiceGet,Python AWS Lambda GET Operation
1021062,CAST_Python_AWS_Lambda_Function_PUT,ResourceServicePut,PutResourceService,Python AWS Lambda PUT Operation
1021063,CAST_Python_AWS_Lambda_Function_POST,ResourceServicePost,PostResourceService,Python AWS Lambda POST Operation
1021064,CAST_Python_AWS_Lambda_Function_DELETE,ResourceServiceDelete,ResourceServiceDelete,Python AWS Lambda DELETE Operation
1021065,CAST_Python_AWS_Lambda_Function_ANY,WebService,WebService,Python AWS Lambda ANY Operation
1021066,CAST_Python_AWS_SQS_Receiver,QueueReceive,QueueReceive,Python AWS Simple Queue Service Receiver
1021067,CAST_Python_CallTo_AWS_Lambda,AWSLambdaFunctionInvokeBlack,AWSLambdaFunctionInvoke,Python Call to AWS Lambda Function
1021069,CAST_Python_AWS_SQS_Publisher,QueueCall,QueueCall,Python AWS Simple Queue Service Publisher
1021070,CAST_Python_AWS_SQS_Unknown_Receiver,QueueReceive,QueueReceiveGrey,Python AWS Simple Queue Service Unknown Receiver
1021071,CAST_Python_AWS_SQS_Unknown_Publisher,QueueCall,QueueCallGrey,Python AWS Simple Queue Service Unknown Publisher
1021072,CAST_Python_AWS_S3_Bucket,Bucket,S3Bucket,Python S3 Bucket
1021073,CAST_Python_AWS_Unknown_S3_Bucket,Bucket,S3BucketGrey,Python Unknown S3 Bucket
1021074,CAST_Python_AWS_S3_Region,Region,Region,Python S3 Region
1021075,CAST_Python_AWS_Unknown_S3_Region,Region,RegionGrey,Python Unknown S3 Region
1021077,CAST_Python_AWS_DynamoDB_Table,Table,Table,Python DynamoDB Table
1021078,CAST_Python_AWS_Unknown_DynamoDB_Table,Table,UnresolvedTable,Python Unknown DynamoDB Table
1021079,CAST_Python_AWS_DynamoDB_Database,Schema,Schema,Python DynamoDB Database
1021080,CAST_Python_GetWeb2pyService,ResourceServiceGet,ResourceServiceGet,Python GET web2py service
1021081,CAST_Python_AWS_SNS_Publisher,QueueCall,QueueCall,Python Amazon Web Services SNS Publisher
1021082,CAST_Python_AWS_SNS_Subscriber,QueueReceive,QueueReceive,Python Amazon Web Services SNS Subscriber
1021083,CAST_Python_Email,Service,ServiceBlue,Python Email
1021084,CAST_Python_SMS,Service,ServiceBlue,Python SMS
1021086,CAST_Python_GetServiceRequest,ResourceServiceGet,ResourceServiceGet,Python GET service request
1021087,CAST_Python_PostServiceRequest,ResourceServicePost,PostResourceService,Python POST service request
1021088,CAST_Python_PutServiceRequest,ResourceServicePut,PutResourceService,Python PUT service request
1021089,CAST_Python_DeleteServiceRequest,ResourceServiceDelete,ResourceServiceDelete,Python DELETE service request
1021090,CAST_Python_AWS_SNS_Unknown_Publisher,QueueCall,QueueCallGrey,Python Amazon Web Services SNS Unknown Publisher
1021091,CAST_Python_AWS_SNS_Unknown_Subscriber,QueueReceive,QueueReceiveGrey,Python Amazon Web Services SNS Unknown Subscriber
1021092,CAST_Python_CallTo_AWS_Unknown_Lambda,AWSLambdaFunctionInvokeBlack,AWSLambdaFunctionInvokeGrey,Python Call to Unknown AWS Lambda Function
1021094,CAST_Python_WebService_GetOperation,ResourceServiceGet,ResourceServiceGet,Python Web Service GET operation
1021095,CAST_Python_WebService_PostOperation,ResourceServicePost,PostResourceService,Python Web Service POST operation
1021096,CAST_Python_WebService_PutOperation,ResourceServicePut,PutResourceService,Python Web Service PUT operation
1021097,CAST_Python_WebService_DeleteOperation,ResourceServiceDelete,ResourceServiceDelete,Python Web Service DELETE operation
1021098,CAST_Python_WebService_AnyOperation,WebService,WebService,Python Web Service ANY operation
1021099,CAST_Python_StaticInitializer,Function,FunctionBlueService,Python static initializer
1023000,SOAP_JV_SERVICE,Service,ServiceOrange,SOAP Java Web Service
1023001,SOAP_JV_PORTTYPE,DatabaseConnection,Port,SOAP Java Port Type
1023002,SOAP_JV_OPERATION,WebService,WebService,SOAP Java Operation
1023003,SOAP_JV_CLIENT_OPERATION,ResourceServicePost,ResourceServicePost,SOAP Java Client Operation
1023004,SOAP_JV_CLIENT_SERVICE,Service,ServiceOrange,SOAP Java Client
1023005,SOAP_JV_CLIENT_ENDPOINT,DatabaseConnection,Port,SOAP Client end point
1023006,CAST_Wicket_Event,EventHandler,EventHandler,Apache Wicket Event
1023007,CAST_JEE_DWR_Method,Process,ProcessGreen,DWR Method
1023008,CAST_Vaadin_View,UIView,UIView,Vaadin View
1023009,CAST_Vaadin_Event_Handler,EventHandler,EventHandler,Vaadin Event Handler
1024012,CAST_Android_EventHandler,EventHandler,EventHandler,Android EventHandler
1024013,CAST_Android_GetResourceService,ResourceServiceGet,ResourceServiceGet,Android Get Resource Service
1024014,CAST_Android_PostResourceService,ResourceServicePost,ResourceServicePost,Android Post Resource Service
1024015,CAST_Android_PutResourceService,ResourceServicePut,ResourceServicePut,Android Put Resource Service
1024016,CAST_Android_DeleteResourceService,ResourceServiceDelete,ResourceServiceDelete,Android Delete Resource Service
1024017,CAST_Android_SharedPreferences,LocalStorage,LocalStorage,Android Shared Preferences
1024018,CAST_Android_InternalStorage,LocalStorage,LocalStorage,Android Internal Storage
1024019,CAST_Android_ExternalStorage,LocalStorage,LocalStorage,Android External Storage
1024020,CAST_Android_Application,Package,Application_Android,Android Application
1024021,CAST_Android_Exposed_Service,Service,ServiceOrange,Android exposed service
1024022,CAST_Android_Exposed_Activity,Service,ServiceOrange,Android exposed activity
1024023,CAST_Android_Exposed_Receiver,EventHandler,EventHandler,Android exposed receiver
1024024,CAST_Android_Intent_Resource,Process,ProcessRed,Android intent resource
1024030,CAST_Android_Button,UIButton,UIButton,Android Button
1024031,CAST_Android_TextView,UITextField,UITextField,Android Text View
1024032,CAST_Android_EditText,UITextField,UITextField,Android Edit Text
1024033,CAST_Android_CheckBox,UIButton,UIButton,Android Check Box
1024034,CAST_Android_Spinner,UIView,UIView,Android Spinner
1024035,CAST_Android_TimePicker,UIView,UIView,Android Time Picker
1024036,CAST_Android_ListView,UIView,UIView,Android List View
1024037,CAST_Android_LinearLayout,UIView,UIView,Android Linear Layout
1024038,CAST_Android_Menu,UIView,UIView,Android Menu
1024039,CAST_Android_Item,UIButton,UIButton,Android Item
1024040,CAST_Android_Group,UIView,UIView,Android Group
1024041,CAST_Android_RelativeLayout,UIView,UIView,Android Relative Layout
1024042,CAST_Android_WebView,UIView,UIView,Android Web View
1024043,CAST_Android_GridView,UIView,UIView,Android Grid View
1024044,CAST_Android_Switch,Variable,Variable,Android Switch
1024045,CAST_Android_UndefinedWidget,UIView,UIView,Android Undefined Widget
1024046,CAST_Android_UI_XML_File,FileUI,File_UIXML,Android UI XML File
1024047,CAST_Android_Layout,UIView,UIView,Android Layout
1024054,CAST_Android_Kotlin_Room_Entity,DataBlock,DataObject,Android Kotlin androidx room entity
1029004,CAST_Java_Cassandra_CQLQuery,SQLNamedQuery,SQLNamedQuery,Cassandra Java CQL Query
1029005,CAST_Java_Cassandra_Schema,Schema,Schema,Cassandra Java Schema
1029006,CAST_Java_Cassandra_Table,Table,Table,Cassandra Java Table
1029007,CAST_Java_Cassandra_Operation,Process,ProcessBlue,Cassandra Java Operation
1029008,CAST_Java_Cassandra_TableColumn,TableColumn,TableColumn,Cassandra Java Table Column
1029009,CAST_Java_Cassandra_PrimaryKey,ConstraintPrimary,ConstraintPrimary,Cassandra Java Primary Key
1029010,CAST_Java_Cassandra_Index,Index,Index,Cassandra Java Index
1029011,CAST_SpringData_Query,SQLNamedQuery,SQLNamedQuery,SpringData Query
1030006,CAST_Kotlin_SourceCode,File,File_Kotlin,Kotlin Module
1030007,CAST_Kotlin_Class,Class,Class,Kotlin class
1030008,CAST_Kotlin_Interface,Category,Interface,Kotlin interface
1030012,CAST_Kotlin_Method,Function,FunctionBlue,Kotlin method
1030013,CAST_Kotlin_Main,Function,FunctionGreen,Kotlin main
1030014,CAST_Kotlin_Function,Function,FunctionOrange,Kotlin function
1030015,CAST_Kotlin_Object,Package,Module,Kotlin object
1030017,CAST_Kotlin_JVM_Class,Class,Class,Kotlin JVM class/interface
1030018,CAST_Kotlin_JVM_Method,Function,FunctionOrange,Kotlin JVM method
1030022,CAST_Android_Kotlin_Fragment,Package,Module,Android Kotlin Fragment
1030023,CAST_Android_Kotlin_UI_XML_File,FileUI,File_UIXML,Android Kotlin UI XML File
1030024,CAST_Kotlin_Lambda,Lambda,Lambda,Kotlin lambda
1030025,CAST_Kotlin_Anonymous_Class,Category,Category,Kotlin anonymous class
1030026,CAST_Kotlin_Generic_Class,Class,Class,Kotlin generic class
1030027,CAST_Kotlin_Instantiated_Class,Class,ClassInstance,Kotlin instantiated class
1030028,CAST_Kotlin_Generic_Interface,Category,Interface,Kotlin generic interface
1030029,CAST_Kotlin_JVM_Generic_Class,Class,Class,Kotlin JVM generic class/interface
1030030,CAST_Android_Kotlin_Application,Package,Application_Android,Android Kotlin Application
1030031,CAST_Android_Kotlin_Exposed_Service,Service,ServiceOrange,Android Kotlin exposed service
1030032,CAST_Android_Kotlin_Exposed_Activity,Service,ServiceOrange,Android Kotlin exposed activity
1030033,CAST_Android_Kotlin_Exposed_Receiver,EventHandler,EventHandler,Android Kotlin exposed receiver
1030034,CAST_Android_Kotlin_Intent_Resource,Process,ProcessRed,Android Kotlin intent resource
1030035,CAST_Android_Kotlin_SharedPreferences,LocalStorage,LocalStorage,Android Kotlin Shared Preferences
1030036,CAST_Android_Kotlin_InternalStorage,LocalStorage,LocalStorage,Android Kotlin Internal Storage
1030037,CAST_Android_Kotlin_ExternalStorage,LocalStorage,LocalStorage,Android Kotlin External Storage
1030048,CAST_Kotlin_GetHttpRequestService,ResourceServiceGet,ResourceServiceGet,Kotlin Get HttpRequest service
1030049,CAST_Kotlin_PostHttpRequestService,ResourceServicePost,PostResourceService,Kotlin Post HttpRequest service
1030050,CAST_Kotlin_PutHttpRequestService,ResourceServicePut,ResourceServicePut,Kotlin Put HttpRequest service
1030051,CAST_Kotlin_DeleteHttpRequestService,ResourceServiceDelete,ResourceServiceDelete,Kotlin Delete HttpRequest service
1030053,CAST_Kotlin_WebService_GetOperation,ResourceServiceGet,GetResourceService,Kotlin Web service Get Operation
1030054,CAST_Kotlin_WebService_PostOperation,ResourceServicePost,PostResourceService,Kotlin Web service Post Operation
1030055,CAST_Kotlin_WebService_PutOperation,ResourceServicePut,PutResourceService,Kotlin Web service Put Operation
1030056,CAST_Kotlin_WebService_DeleteOperation,ResourceServiceDelete,ResourceServiceDelete,Kotlin Web service Delete Operation
1030057,CAST_Kotlin_Getter,PropertyGetter,PropertyGetter,Kotlin getter
1030058,CAST_Kotlin_Setter,PropertySetter,PropertySetter,Kotlin setter
1030059,CAST_Kotlin_Property,Variable,Variable,Kotlin property
1031001,CAST_SpringWebFlux_GetOperation,ResourceServiceGet,ResourceServiceGet,Spring WebFlux Get Operation
1031002,CAST_SpringWebFlux_PostOperation,ResourceServicePost,ResourceServicePost,Spring WebFlux Post Operation
1031003,CAST_SpringWebFlux_PutOperation,ResourceServicePut,ResourceServicePut,Spring WebFlux Put Operation
1031004,CAST_SpringWebFlux_DeleteOperation,ResourceServiceDelete,ResourceServiceDelete,Spring WebFlux Delete Operation
1031005,CAST_SpringWebFlux_AnyOperation,WebService,WebService,Spring WebFlux Any Operation
1033006,CAST_CloudConfig_AWS_Lambda_Function,AWSLambdaFunction,AWSLambdaFunction,AWS Lambda Function
1033007,CAST_CloudConfig_AWS_API_Gateway_GET,ResourceServiceGet,ResourceServiceGet,AWS GET API Gateway
1033008,CAST_CloudConfig_AWS_API_Gateway_PUT,ResourceServicePut,ResourceServicePut,AWS PUT API Gateway
1033009,CAST_CloudConfig_AWS_API_Gateway_POST,ResourceServicePost,ResourceServicePost,AWS POST API Gateway
1033010,CAST_CloudConfig_AWS_API_Gateway_DELETE,ResourceServiceDelete,ResourceServiceDelete,AWS DELETE API Gateway
1033011,CAST_CloudConfig_AWS_API_Gateway_ANY,WebService,WebService,AWS ANY API Gateway
1033012,CAST_CloudConfig_AWS_SQS_Receiver,QueueReceive,QueueReceive,AWS Simple Queue Service Receiver
1033013,CAST_CloudConfig_AWS_SNS_Subscriber,QueueReceive,QueueReceive,AWS SNS Subscriber
1033014,CAST_CloudConfig_Email,Service,ServiceBlue,CloudConfig Email
1033015,CAST_CloudConfig_SMS,Service,ServiceBlue,CloudConfig SMS
1033016,CAST_CloudConfig_PostHttpRequestService,ResourceServicePost,ResourceServicePost,CloudConfig Post HttpRequest service
1033017,CAST_CloudConfig_AWS_SQS_Publisher,QueueCall,QueueCall,AWS Simple Queue Service Publisher
1033018,CAST_CloudConfig_AWS_Lambda_Call,AWSLambdaFunctionInvokeBlack,AWSLambdaFunctionInvoke,CloudConfig Call to AWS Lambda Function
1038001,CAST_GWT_Module,Package,PackageRed,GWT Module
1038002,CAST_GWT_View,UIView,UIView,GWT View
1038003,CAST_GWT_EventHandler,EventHandler,EventHandler,GWT Event Handler
1038004,CAST_GWT_RemoteResourceService,ResourceServicePost,ResourceServicePost,GWT Remote resource service
1038005,CAST_GWT_RemoteOperation,ResourceServicePost,ResourceServicePost,GWT Remote Operation
1038006,CAST_GWT_PostResourceService,ResourceServicePost,ResourceServicePost,GWT Post resource service
1038007,CAST_GWT_GetResourceService,ResourceServiceGet,ResourceServiceGet,GWT Get resource service
1038008,CAST_GWT_PutResourceService,ResourceServicePut,ResourceServicePut,GWT Put resource service
1038009,CAST_GWT_DeleteResourceService,ResourceServiceDelete,ResourceServiceDelete,GWT Delete resource service
1038011,CAST_GWT_Activity,Service,ServiceOrange,GWT Activity
1039055,CAST_Java_Web_XML,File,UI_XML_File,Java Web XML
1041001,CAST_SpringWebFlow_State,Process,ProcessGreen,Spring WebFlow State
1042006,CAST_Struts_FormValidator,Function,FunctionValidator,Struts Validate Operation
1042013,CAST_Struts_ParamInterceptor,Function,FunctionConverter,Struts ParameterInterceptor
1043010,CAST_DotNet_PatchOperation,ResourceServicePut,ResourceServicePut,DotNet Patch Operation
1043012,CAST_DotNet_Controller_Action,Service,ServiceBlue,DotNet Controller Action
1044003,CAST_Swing_EventHandler,EventHandler,EventHandler,Swing Event Handler
1044008,CAST_Swing_UI,UIView,UIView,Swing UI
1044009,CAST_SWT_UI,UIView,UIView,SWT UI
1044010,CAST_SWT_EventHandler,EventHandler,EventHandler,SWT Event Handler
1044011,CAST_JFace_EventHandler,EventHandler,EventHandler,JFace Event Handler
1044014,CAST_JFace_UI,UIView,UIView,JFace UI
1044015,CAST_AWT_UI,UIView,UIView,AWT UI
1050017,CAST_ObjectiveC_Interface,Class,Class,Objective-C Interface
1050018,CAST_ObjectiveC_Protocol,Category,Interface,Objective-C Protocol
1050019,CAST_ObjectiveC_Category,Category,Category,Objective-C Category
1050020,CAST_ObjectiveC_Property,Variable,VariablePropertyBlue,Objective-C Property
